Nombre de paciente: Matilla, Marcelo
ID paciente: 571098
Plan: Lung_PR
Etapa (de tratamiento): C1
Dosis total [cGy]: 5000.0 cGy

Estructura: BODY
Volumen [cm³]: 45727.1
Dosis relativa [%]		 Dosis[cGy]		 Volumen relativo [%]		 Volumen absoluto [cm³]
		0			0			100				45727.1
		0.1			5			37.2124				17016.1
		0.2			10			25.5439				11680.5
		0.3			15			19.6315				8976.9
		0.4			20			16.1798				7398.6
		0.5			25			14.0113				6407
		0.6			30			12.5294				5729.3
		0.7			35			11.4688				5244.3
		0.8			40			10.6728				4880.4
		0.9			45			10.0367				4589.5
		1			50			9.4975				4342.9
		1.1			55			9.0213				4125.2
		1.2			60			8.593				3929.3
		1.3			65			8.2041				3751.5
		1.4			70			7.8532				3591
		1.5			75			7.5366				3446.3
		1.6			80			7.2506				3315.5
		1.7			85			6.9915				3197
		1.8			90			6.753				3088
		1.9			95			6.5301				2986
		2			100			6.3206				2890.2
		2.1			105			6.1292				2802.7
		2.2			110			5.9505				2721
		2.3			115			5.7867				2646.1
		2.4			120			5.63				2574.4
		2.5			125			5.4845				2507.9
		2.6			130			5.3495				2446.2
		2.7			135			5.2247				2389.1
		2.8			140			5.1081				2335.8
		2.9			145			5.0007				2286.7
		3			150			4.8981				2239.8
		3.1			155			4.801				2195.4
		3.2			160			4.7073				2152.5
		3.3			165			4.6184				2111.8
		3.4			170			4.5361				2074.2
		3.5			175			4.4598				2039.3
		3.6			180			4.3876				2006.3
		3.7			185			4.3185				1974.7
		3.8			190			4.2524				1944.5
		3.9			195			4.1881				1915.1
		4			200			4.1266				1887
		4.1			205			4.0672				1859.8
		4.2			210			4.0105				1833.9
		4.3			215			3.9547				1808.4
		4.4			220			3.9009				1783.8
		4.5			225			3.8497				1760.4
		4.6			230			3.7995				1737.4
		4.7			235			3.7496				1714.6
		4.8			240			3.7014				1692.5
		4.9			245			3.6539				1670.8
		5			250			3.6074				1649.6
		5.1			255			3.5627				1629.1
		5.2			260			3.5181				1608.7
		5.3			265			3.4749				1589
		5.4			270			3.4322				1569.4
		5.5			275			3.3909				1550.6
		5.6			280			3.3499				1531.8
		5.7			285			3.3104				1513.7
		5.8			290			3.2713				1495.9
		5.9			295			3.2328				1478.3
		6			300			3.1948				1460.9
		6.1			305			3.1573				1443.8
		6.2			310			3.1212				1427.2
		6.3			315			3.0858				1411
		6.4			320			3.0508				1395
		6.5			325			3.0163				1379.3
		6.6			330			2.9826				1363.9
		6.7			335			2.9489				1348.5
		6.8			340			2.9166				1333.7
		6.9			345			2.8851				1319.3
		7			350			2.8534				1304.8
		7.1			355			2.8226				1290.7
		7.2			360			2.7924				1276.9
		7.3			365			2.7627				1263.3
		7.4			370			2.7331				1249.8
		7.5			375			2.7047				1236.8
		7.6			380			2.6766				1223.9
		7.7			385			2.6489				1211.3
		7.8			390			2.6213				1198.6
		7.9			395			2.5945				1186.4
		8			400			2.5683				1174.4
		8.1			405			2.5423				1162.5
		8.2			410			2.5169				1150.9
		8.3			415			2.492				1139.5
		8.4			420			2.4676				1128.4
		8.5			425			2.4434				1117.3
		8.6			430			2.4194				1106.3
		8.7			435			2.3957				1095.5
		8.8			440			2.3723				1084.8
		8.9			445			2.3496				1074.4
		9			450			2.3273				1064.2
		9.1			455			2.3057				1054.3
		9.2			460			2.2841				1044.4
		9.3			465			2.2628				1034.7
		9.4			470			2.2419				1025.2
		9.5			475			2.2216				1015.9
		9.6			480			2.2015				1006.7
		9.7			485			2.1816				997.6
		9.8			490			2.1622				988.7
		9.9			495			2.1433				980.1
		10			500			2.1243				971.4
		10.1			505			2.1053				962.7
		10.2			510			2.0867				954.2
		10.3			515			2.068				945.7
		10.4			520			2.0495				937.2
		10.5			525			2.0315				928.9
		10.6			530			2.0132				920.6
		10.7			535			1.9951				912.3
		10.8			540			1.9775				904.2
		10.9			545			1.9601				896.3
		11			550			1.9431				888.5
		11.1			555			1.926				880.7
		11.2			560			1.9086				872.7
		11.3			565			1.8914				864.9
		11.4			570			1.8744				857.1
		11.5			575			1.8578				849.5
		11.6			580			1.8412				841.9
		11.7			585			1.8249				834.5
		11.8			590			1.8085				827
		11.9			595			1.7922				819.5
		12			600			1.7765				812.3
		12.1			605			1.7608				805.2
		12.2			610			1.7452				798
		12.3			615			1.7298				791
		12.4			620			1.7142				783.9
		12.5			625			1.6985				776.7
		12.6			630			1.6831				769.6
		12.7			635			1.6679				762.7
		12.8			640			1.6529				755.8
		12.9			645			1.6381				749
		13			650			1.6233				742.3
		13.1			655			1.6087				735.6
		13.2			660			1.594				728.9
